"Start Time","End Time","Tag","Note","Tree Type","Is Success"
"Tue Jan 21 00:41:11 GMT-03:00 2020","Tue Jan 21 02:05:12 GMT-03:00 2020","Entretenimento","","Ninho de passarinho","False"
"Tue Jan 21 14:48:46 GMT-03:00 2020","Tue Jan 21 16:18:47 GMT-03:00 2020","Entretenimento","","Árvore Lunar","True"
"Tue Jan 21 16:17:04 GMT-03:00 2020","Tue Jan 21 17:06:21 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Tue Jan 21 17:12:32 GMT-03:00 2020","Tue Jan 21 17:18:51 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Tue Jan 21 17:13:13 GMT-03:00 2020","Tue Jan 21 18:58:21 GMT-03:00 2020","Entretenimento","","Árvore Lunar","True"
"Tue Jan 21 17:21:08 GMT-03:00 2020","Tue Jan 21 18:21:08 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Wed Jan 22 01:20:50 GMT-03:00 2020","Wed Jan 22 02:20:50 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Wed Jan 22 01:23:46 GMT-03:00 2020","Wed Jan 22 02:36:22 GMT-03:00 2020","Entretenimento","","Bichano","False"
"Wed Jan 22 02:26:31 GMT-03:00 2020","Wed Jan 22 02:35:37 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Wed Jan 22 15:32:26 GMT-03:00 2020","Wed Jan 22 16:02:41 GMT-03:00 2020","Reading","","Ginkgo","True"
"Wed Jan 22 15:49:01 GMT-03:00 2020","Wed Jan 22 15:59:01 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Thu Jan 23 09:53:26 GMT-03:00 2020","Thu Jan 23 10:16:42 GMT-03:00 2020","Reading","","Bambu","False"
"Sat Jan 25 16:00:38 GMT-03:00 2020","Sat Jan 25 16:15:17 GMT-03:00 2020","Reading","","Árvore Estrelada","False"
"Sat Jan 25 16:33:16 GMT-03:00 2020","Sat Jan 25 17:55:29 GMT-03:00 2020","Reading","","Árvore Estrelada","False"
"Sat Jan 25 17:00:09 GMT-03:00 2020","Sat Jan 25 17:54:48 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Sat Jan 25 18:48:55 GMT-03:00 2020","Sat Jan 25 19:58:55 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Sat Jan 25 18:53:49 GMT-03:00 2020","Sat Jan 25 19:20:18 GMT-03:00 2020","Reading","","Doguinho","False"
"Sat Jan 25 20:03:00 GMT-03:00 2020","Sat Jan 25 20:09:01 GMT-03:00 2020","Reading","","Doguinho","False"
"Mon Jan 27 17:46:00 GMT-03:00 2020","Mon Jan 27 18:26:00 GMT-03:00 2020","Reading","","Polvorosa","True"
"Wed Jan 29 15:24:12 GMT-03:00 2020","Wed Jan 29 15:44:13 GMT-03:00 2020","Entretenimento","","Polvorosa","True"
"Wed Jan 29 15:59:54 GMT-03:00 2020","Wed Jan 29 17:29:54 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Wed Jan 29 16:05:20 GMT-03:00 2020","Wed Jan 29 17:35:20 GMT-03:00 2020","Reading","","Bichano","True"
"Wed Jan 29 18:48:50 GMT-03:00 2020","Wed Jan 29 19:16:08 GMT-03:00 2020","Reading","","Cacto","False"
"Thu Jan 30 01:26:44 GMT-03:00 2020","Thu Jan 30 02:13:24 GMT-03:00 2020","Reading","","Árvore Lunar","False"
"Thu Jan 30 01:33:33 GMT-03:00 2020","Thu Jan 30 02:28:33 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Thu Jan 30 15:45:56 GMT-03:00 2020","Thu Jan 30 17:45:56 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Thu Jan 30 21:50:21 GMT-03:00 2020","Thu Jan 30 22:18:37 GMT-03:00 2020","Estudo","","Ginkgo","False"
"Fri Jan 31 17:30:57 GMT-03:00 2020","Fri Jan 31 17:45:37 GMT-03:00 2020","Estudo","","Bambu","False"
"Fri Jan 31 18:04:37 GMT-03:00 2020","Fri Jan 31 18:52:26 GMT-03:00 2020","Estudo","","Bambu","False"
"Sat Feb 01 01:06:34 GMT-03:00 2020","Sat Feb 01 02:25:05 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Mon Feb 03 20:40:18 GMT-03:00 2020","Mon Feb 03 21:02:47 GMT-03:00 2020","Estudo","","Coral Estrelado","False"
"Tue Feb 04 00:59:27 GMT-03:00 2020","Tue Feb 04 01:08:00 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Tue Feb 04 01:01:57 GMT-03:00 2020","Tue Feb 04 01:37:13 GMT-03:00 2020","Estudo","","Coral Estrelado","False"
"Tue Feb 04 01:45:54 GMT-03:00 2020","Tue Feb 04 02:25:54 GMT-03:00 2020","Estudo","","Coral Estrelado","True"
"Tue Feb 04 02:51:48 GMT-03:00 2020","Tue Feb 04 03:00:26 GMT-03:00 2020","Estudo","","Coral Estrelado","False"
"Tue Feb 04 17:04:06 GMT-03:00 2020","Tue Feb 04 18:25:03 GMT-03:00 2020","Estudo","","Doguinho","False"
"Tue Feb 04 19:59:55 GMT-03:00 2020","Tue Feb 04 20:33:25 GMT-03:00 2020","Estudo","","Doguinho","False"
"Wed Feb 05 02:02:25 GMT-03:00 2020","Wed Feb 05 03:02:31 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Wed Feb 05 02:09:42 GMT-03:00 2020","Wed Feb 05 03:39:42 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Fri Feb 07 13:50:00 GMT-03:00 2020","Fri Feb 07 14:39:41 GMT-03:00 2020","Estudo","","Bichano","False"
"Mon Feb 10 19:39:27 GMT-03:00 2020","Mon Feb 10 19:44:36 GMT-03:00 2020","Reading","","Bichano","False"
"Mon Feb 10 21:48:27 GMT-03:00 2020","Mon Feb 10 22:48:35 GMT-03:00 2020","Reading","","Bichano","True"
"Tue Feb 11 17:31:40 GMT-03:00 2020","Tue Feb 11 18:07:17 GMT-03:00 2020","Reading","","Polvorosa","False"
"Tue Feb 11 18:46:32 GMT-03:00 2020","Tue Feb 11 19:53:53 GMT-03:00 2020","Reading","","Polvorosa","False"
"Tue Feb 11 19:18:10 GMT-03:00 2020","Tue Feb 11 19:52:34 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Wed Feb 12 16:24:06 GMT-03:00 2020","Wed Feb 12 16:55:25 GMT-03:00 2020","Reading","","Doguinho","False"
"Wed Feb 12 19:15:41 GMT-03:00 2020","Wed Feb 12 19:53:59 GMT-03:00 2020","Reading","","Doguinho","False"
"Wed Feb 12 20:03:29 GMT-03:00 2020","Wed Feb 12 20:36:48 GMT-03:00 2020","Reading","","Doguinho","False"
"Thu Feb 13 02:21:58 GMT-03:00 2020","Thu Feb 13 02:47:38 GMT-03:00 2020","Reading","","Doguinho","True"
"Thu Feb 13 03:01:15 GMT-03:00 2020","Thu Feb 13 03:26:20 GMT-03:00 2020","Reading","","Doguinho","True"
"Thu Feb 13 14:14:41 GMT-03:00 2020","Thu Feb 13 14:39:42 GMT-03:00 2020","Reading","","Cacto","True"
"Thu Feb 13 14:53:40 GMT-03:00 2020","Thu Feb 13 15:18:41 GMT-03:00 2020","Reading","","Árvore Lunar","True"
"Thu Feb 13 15:26:26 GMT-03:00 2020","Thu Feb 13 15:39:58 GMT-03:00 2020","Reading","","Arbusto","False"
"Thu Feb 13 15:45:39 GMT-03:00 2020","Thu Feb 13 16:10:40 GMT-03:00 2020","Reading","","Arbusto","True"
"Thu Feb 13 23:30:10 GMT-03:00 2020","Thu Feb 13 23:36:21 GMT-03:00 2020","Reading","","Ninho de passarinho","False"
"Thu Feb 13 23:36:34 GMT-03:00 2020","Fri Feb 14 00:01:35 GMT-03:00 2020","English","","Ninho de passarinho","True"
"Fri Feb 14 00:17:29 GMT-03:00 2020","Fri Feb 14 00:42:34 GMT-03:00 2020","English","","Ginkgo","True"
"Mon Feb 17 16:28:02 GMT-03:00 2020","Mon Feb 17 16:53:05 GMT-03:00 2020","Reading","","Bambu","True"
"Mon Feb 17 17:09:52 GMT-03:00 2020","Mon Feb 17 17:34:53 GMT-03:00 2020","Reading","","Árvore Estrelada","True"
"Mon Feb 17 19:23:49 GMT-03:00 2020","Mon Feb 17 19:44:23 GMT-03:00 2020","Reading","","Coral Estrelado","False"
"Mon Feb 17 19:39:20 GMT-03:00 2020","Mon Feb 17 19:49:20 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Mon Feb 17 19:57:00 GMT-03:00 2020","Mon Feb 17 20:22:00 GMT-03:00 2020","Estudo","","Coral Estrelado","True"
"Mon Feb 17 23:58:13 GMT-03:00 2020","Tue Feb 18 00:23:14 GMT-03:00 2020","Estudo","","Bichano","True"
"Tue Feb 18 00:36:11 GMT-03:00 2020","Tue Feb 18 01:01:12 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Tue Feb 18 14:08:54 GMT-03:00 2020","Tue Feb 18 14:25:02 GMT-03:00 2020","Estudo","","Doguinho","False"
"Thu Feb 20 00:31:41 GMT-03:00 2020","Thu Feb 20 00:57:37 GMT-03:00 2020","Reading","","Doguinho","True"
"Thu Feb 20 01:04:00 GMT-03:00 2020","Thu Feb 20 01:30:12 GMT-03:00 2020","Reading","","Doguinho","True"
"Thu Feb 20 09:39:00 GMT-03:00 2020","Thu Feb 20 10:04:01 GMT-03:00 2020","English","","Doguinho","True"
"Thu Feb 20 13:56:45 GMT-03:00 2020","Thu Feb 20 14:23:43 GMT-03:00 2020","Estudo","","Doguinho","True"
"Thu Feb 20 14:36:02 GMT-03:00 2020","Thu Feb 20 15:01:08 GMT-03:00 2020","Estudo","","Doguinho","True"
"Thu Feb 20 14:48:53 GMT-03:00 2020","Thu Feb 20 14:58:53 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Thu Feb 20 15:25:09 GMT-03:00 2020","Thu Feb 20 15:50:10 GMT-03:00 2020","Estudo","","Doguinho","True"
"Fri Feb 21 00:10:03 GMT-03:00 2020","Fri Feb 21 00:10:22 GMT-03:00 2020","Estudo","","Doguinho","False"
"Fri Feb 21 00:10:30 GMT-03:00 2020","Fri Feb 21 00:35:31 GMT-03:00 2020","Estudo","","Doguinho","True"
"Fri Feb 21 00:44:51 GMT-03:00 2020","Fri Feb 21 01:09:52 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Feb 21 01:36:40 GMT-03:00 2020","Fri Feb 21 02:02:02 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Feb 21 02:14:30 GMT-03:00 2020","Fri Feb 21 02:32:50 GMT-03:00 2020","Estudo","","Cacto","False"
"Fri Feb 21 12:17:06 GMT-03:00 2020","Fri Feb 21 12:42:07 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Feb 21 12:51:05 GMT-03:00 2020","Fri Feb 21 13:16:10 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Feb 21 13:26:09 GMT-03:00 2020","Fri Feb 21 13:51:24 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Feb 21 14:53:02 GMT-03:00 2020","Fri Feb 21 15:18:03 GMT-03:00 2020","Estudo","","Árvore Lunar","True"
"Fri Feb 21 15:46:43 GMT-03:00 2020","Fri Feb 21 16:01:29 GMT-03:00 2020","Estudo","","Ninho de passarinho","False"
"Fri Feb 21 17:09:46 GMT-03:00 2020","Fri Feb 21 17:20:46 GMT-03:00 2020","Estudo","","Ninho de passarinho","False"
"Fri Feb 21 17:28:18 GMT-03:00 2020","Fri Feb 21 17:43:36 GMT-03:00 2020","Estudo","","Ninho de passarinho","False"
"Wed Feb 26 12:53:46 GMT-03:00 2020","Wed Feb 26 13:18:47 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Wed Feb 26 13:43:56 GMT-03:00 2020","Wed Feb 26 13:57:40 GMT-03:00 2020","Estudo","","Ninho de passarinho","False"
"Fri Feb 28 16:35:24 GMT-03:00 2020","Fri Feb 28 17:02:31 GMT-03:00 2020","Reading","","Arbusto","True"
"Fri Feb 28 17:31:31 GMT-03:00 2020","Fri Feb 28 17:59:02 GMT-03:00 2020","Reading","","Ginkgo","True"
"Tue Mar 03 17:59:33 GMT-03:00 2020","Tue Mar 03 18:26:09 GMT-03:00 2020","Reading","","Espantalho","True"
"Tue Mar 03 18:47:04 GMT-03:00 2020","Tue Mar 03 19:16:26 GMT-03:00 2020","Reading","","Bambu","True"
"Wed Mar 04 14:17:20 GMT-03:00 2020","Wed Mar 04 14:31:39 GMT-03:00 2020","Reading","","Árvore Estrelada","False"
"Wed Mar 04 14:46:06 GMT-03:00 2020","Wed Mar 04 15:12:59 GMT-03:00 2020","Reading","","Árvore Estrelada","True"
"Wed Mar 04 15:22:14 GMT-03:00 2020","Wed Mar 04 15:50:00 GMT-03:00 2020","Reading","","Polvorosa","True"
"Wed Mar 04 16:08:02 GMT-03:00 2020","Wed Mar 04 16:33:29 GMT-03:00 2020","Reading","","Polvorosa","True"
"Wed Mar 04 16:45:53 GMT-03:00 2020","Wed Mar 04 17:17:06 GMT-03:00 2020","Reading","","Bichano","True"
"Wed Mar 04 18:29:08 GMT-03:00 2020","Wed Mar 04 18:49:38 GMT-03:00 2020","Reading","","Doguinho","False"
"Fri Mar 06 09:53:54 GMT-03:00 2020","Fri Mar 06 10:16:35 GMT-03:00 2020","Reading","","Doguinho","False"
"Fri Mar 06 10:47:41 GMT-03:00 2020","Fri Mar 06 11:16:16 GMT-03:00 2020","Reading","","Doguinho","True"
"Fri Mar 06 11:24:42 GMT-03:00 2020","Fri Mar 06 11:43:05 GMT-03:00 2020","Reading","","Árvore Lunar","False"
"Fri Mar 06 11:56:41 GMT-03:00 2020","Fri Mar 06 12:05:09 GMT-03:00 2020","Reading","","Árvore Lunar","False"
"Fri Mar 06 14:36:56 GMT-03:00 2020","Fri Mar 06 15:03:44 GMT-03:00 2020","Reading","","Coral Estrelado","True"
"Fri Mar 06 15:12:08 GMT-03:00 2020","Fri Mar 06 15:19:28 GMT-03:00 2020","Reading","","Cacto","False"
"Tue Mar 10 00:36:14 GMT-03:00 2020","Tue Mar 10 01:01:46 GMT-03:00 2020","Reading","","Cacto","True"
"Tue Mar 10 12:07:30 GMT-03:00 2020","Tue Mar 10 14:07:30 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Tue Mar 10 15:48:21 GMT-03:00 2020","Tue Mar 10 16:18:52 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Wed Mar 11 20:10:52 GMT-03:00 2020","Wed Mar 11 20:35:58 GMT-03:00 2020","Reading","","Arbusto","True"
"Thu Mar 12 12:32:28 GMT-03:00 2020","Thu Mar 12 14:32:28 GMT-03:00 2020","Estudo","","Espantalho","True"
"Fri Mar 13 11:29:11 GMT-03:00 2020","Fri Mar 13 13:00:46 GMT-03:00 2020","Estudo","","Ginkgo","True"
"Sat Mar 14 10:38:07 GMT-03:00 2020","Sat Mar 14 11:03:14 GMT-03:00 2020","Reading","","Coral Estrelado","True"
"Sat Mar 14 11:17:08 GMT-03:00 2020","Sat Mar 14 11:25:32 GMT-03:00 2020","Reading","","Coral Estrelado","False"
"Tue Mar 17 14:28:44 GMT-03:00 2020","Tue Mar 17 14:54:15 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Tue Mar 17 15:48:01 GMT-03:00 2020","Tue Mar 17 16:30:30 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Tue Mar 17 17:54:44 GMT-03:00 2020","Tue Mar 17 19:28:13 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Wed Mar 18 12:10:15 GMT-03:00 2020","Wed Mar 18 14:10:15 GMT-03:00 2020","Estudo","","Árvore Estrelada","True"
"Wed Mar 18 17:15:22 GMT-03:00 2020","Wed Mar 18 17:29:31 GMT-03:00 2020","Estudo","","Espantalho","False"
"Wed Mar 18 18:29:55 GMT-03:00 2020","Wed Mar 18 18:55:08 GMT-03:00 2020","Estudo","","Espantalho","False"
"Wed Mar 18 19:24:29 GMT-03:00 2020","Wed Mar 18 19:48:25 GMT-03:00 2020","Estudo","","Espantalho","True"
"Thu Mar 19 00:35:26 GMT-03:00 2020","Thu Mar 19 00:49:56 GMT-03:00 2020","Estudo","","Espantalho","False"
"Thu Mar 19 19:46:23 GMT-03:00 2020","Thu Mar 19 20:15:05 GMT-03:00 2020","Estudo","","Espantalho","False"
"Thu Mar 19 20:31:43 GMT-03:00 2020","Thu Mar 19 20:56:56 GMT-03:00 2020","Reading","","Espantalho","True"
"Fri Mar 20 15:25:27 GMT-03:00 2020","Fri Mar 20 15:50:27 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Mon Mar 23 12:37:07 GMT-03:00 2020","Mon Mar 23 13:02:53 GMT-03:00 2020","Reading","","Bambu","True"
"Mon Mar 23 13:26:59 GMT-03:00 2020","Mon Mar 23 13:45:18 GMT-03:00 2020","Reading","","Bambu","False"
"Mon Mar 23 20:35:58 GMT-03:00 2020","Mon Mar 23 21:36:22 GMT-03:00 2020","Reading","","Polvorosa","True"
"Tue Mar 24 18:38:35 GMT-03:00 2020","Tue Mar 24 20:38:35 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Wed Mar 25 14:18:47 GMT-03:00 2020","Wed Mar 25 14:48:58 GMT-03:00 2020","Estudo","","Bichano","False"
"Wed Mar 25 17:05:08 GMT-03:00 2020","Wed Mar 25 19:05:08 GMT-03:00 2020","Estudo","","Bichano","True"
"Wed Mar 25 20:02:56 GMT-03:00 2020","Wed Mar 25 21:03:35 GMT-03:00 2020","Estudo","","Bichano","True"
"Thu Mar 26 13:38:39 GMT-03:00 2020","Thu Mar 26 13:54:21 GMT-03:00 2020","Reading","","Coral Estrelado","False"
"Fri Mar 27 14:14:14 GMT-03:00 2020","Fri Mar 27 14:24:43 GMT-03:00 2020","Estudo","","Coral Estrelado","False"
"Fri Mar 27 17:11:52 GMT-03:00 2020","Fri Mar 27 18:51:29 GMT-03:00 2020","Estudo","","Doguinho","False"
"Sat Mar 28 17:55:17 GMT-03:00 2020","Sat Mar 28 18:20:51 GMT-03:00 2020","Estudo","","Abóbora","True"
"Sun Mar 29 17:08:29 GMT-03:00 2020","Sun Mar 29 18:52:35 GMT-03:00 2020","Estudo","","Cacto","True"
"Sun Mar 29 21:20:49 GMT-03:00 2020","Sun Mar 29 22:10:57 GMT-03:00 2020","Estudo","","Árvore Lunar","False"
"Mon Mar 30 13:39:37 GMT-03:00 2020","Mon Mar 30 14:45:22 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Mon Mar 30 17:27:21 GMT-03:00 2020","Mon Mar 30 18:46:41 GMT-03:00 2020","Estudo","","Ginkgo","True"
"Wed Apr 01 16:55:57 GMT-03:00 2020","Wed Apr 01 18:55:57 GMT-03:00 2020","Estudo","","Árvore Estrelada","True"
"Thu Apr 02 16:31:44 GMT-03:00 2020","Thu Apr 02 17:08:08 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Thu Apr 02 17:16:04 GMT-03:00 2020","Thu Apr 02 18:16:33 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Sat Apr 04 21:41:16 GMT-03:00 2020","Sat Apr 04 22:06:23 GMT-03:00 2020","Reading","","Abóbora","True"
"Sat Apr 04 22:13:31 GMT-03:00 2020","Sat Apr 04 22:43:11 GMT-03:00 2020","Reading","","Abóbora","True"
"Mon Apr 06 16:30:45 GMT-03:00 2020","Mon Apr 06 18:30:45 GMT-03:00 2020","Estudo","","Espantalho","True"
"Mon Apr 06 20:31:05 GMT-03:00 2020","Mon Apr 06 21:50:29 GMT-03:00 2020","Estudo","","Doguinho","False"
"Wed Apr 08 13:20:55 GMT-03:00 2020","Wed Apr 08 14:26:37 GMT-03:00 2020","Reading","","Doguinho","True"
"Wed Apr 08 17:39:23 GMT-03:00 2020","Wed Apr 08 19:39:23 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Thu Apr 09 20:04:26 GMT-03:00 2020","Thu Apr 09 20:32:36 GMT-03:00 2020","Estudo","","Bambu","False"
"Wed Apr 15 15:44:26 GMT-03:00 2020","Wed Apr 15 16:01:07 GMT-03:00 2020","Estudo","","Bichano","False"
"Wed Apr 15 17:50:17 GMT-03:00 2020","Wed Apr 15 18:43:49 GMT-03:00 2020","Estudo","","Bichano","False"
"Wed Apr 15 20:15:03 GMT-03:00 2020","Wed Apr 15 21:15:19 GMT-03:00 2020","Estudo","","Bichano","True"
"Thu Apr 16 19:50:21 GMT-03:00 2020","Thu Apr 16 21:21:18 GMT-03:00 2020","Estudo","","Cacto","True"
"Fri Apr 17 16:13:58 GMT-03:00 2020","Fri Apr 17 18:13:58 GMT-03:00 2020","Estudo","","Árvore Lunar","True"
"Fri Apr 17 18:52:29 GMT-03:00 2020","Fri Apr 17 20:52:29 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Tue Apr 21 17:36:06 GMT-03:00 2020","Tue Apr 21 19:36:06 GMT-03:00 2020","Estudo","","Ginkgo","True"
"Thu Apr 23 18:20:01 GMT-03:00 2020","Thu Apr 23 20:20:01 GMT-03:00 2020","Estudo","","Árvore Estrelada","True"
"Fri Apr 24 18:57:23 GMT-03:00 2020","Fri Apr 24 19:28:30 GMT-03:00 2020","Estudo","","Espantalho","False"
"Fri Apr 24 19:40:41 GMT-03:00 2020","Fri Apr 24 21:09:20 GMT-03:00 2020","Estudo","","Espantalho","True"
"Sun Apr 26 18:21:56 GMT-03:00 2020","Sun Apr 26 18:32:33 GMT-03:00 2020","Reading","","Arbusto","False"
"Mon Apr 27 16:58:05 GMT-03:00 2020","Mon Apr 27 18:58:05 GMT-03:00 2020","Reading","","Doguinho","True"
"Tue Apr 28 17:52:07 GMT-03:00 2020","Tue Apr 28 19:52:07 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Tue Apr 28 23:44:37 GMT-03:00 2020","Wed Apr 29 00:05:45 GMT-03:00 2020","Estudo","","Bichano","False"
"Wed Apr 29 00:41:22 GMT-03:00 2020","Wed Apr 29 00:41:36 GMT-03:00 2020","Estudo","","Bichano","False"
"Thu Apr 30 17:44:34 GMT-03:00 2020","Thu Apr 30 19:27:05 GMT-03:00 2020","Estudo","","Bichano","False"
"Thu Apr 30 20:26:54 GMT-03:00 2020","Thu Apr 30 21:27:57 GMT-03:00 2020","Estudo","","Bichano","True"
"Fri May 01 18:26:44 GMT-03:00 2020","Fri May 01 19:54:47 GMT-03:00 2020","Estudo","","Bambu","False"
"Fri May 01 20:03:47 GMT-03:00 2020","Fri May 01 21:48:49 GMT-03:00 2020","Estudo","","Bambu","True"
"Sun May 03 20:54:05 GMT-03:00 2020","Sun May 03 21:21:11 GMT-03:00 2020","Reading","","Coral Estrelado","True"
"Sun May 03 21:41:44 GMT-03:00 2020","Sun May 03 22:12:41 GMT-03:00 2020","Reading","","Coral Estrelado","True"
"Mon May 04 17:43:45 GMT-03:00 2020","Mon May 04 19:43:45 GMT-03:00 2020","Reading","","Cacto","True"
"Mon May 04 20:02:49 GMT-03:00 2020","Mon May 04 21:08:04 GMT-03:00 2020","Estudo","","Cacto","True"
"Mon May 04 23:11:47 GMT-03:00 2020","Tue May 05 01:11:47 GMT-03:00 2020","Estudo","","Árvore Lunar","True"
"Mon May 04 23:24:55 GMT-03:00 2020","Mon May 04 23:47:44 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","False"
"Tue May 05 00:30:47 GMT-03:00 2020","Tue May 05 00:55:47 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Tue May 05 17:02:31 GMT-03:00 2020","Tue May 05 19:02:31 GMT-03:00 2020","Estudo","","Ninho de passarinho","True"
"Tue May 05 20:34:52 GMT-03:00 2020","Tue May 05 21:45:13 GMT-03:00 2020","Estudo","","Ginkgo","True"
"Wed May 06 20:50:44 GMT-03:00 2020","Wed May 06 21:23:11 GMT-03:00 2020","Estudo","","Ginkgo","True"
"Thu May 07 17:41:49 GMT-03:00 2020","Thu May 07 17:59:44 GMT-03:00 2020","Estudo","","Árvore Estrelada","False"
"Fri May 08 16:11:02 GMT-03:00 2020","Fri May 08 17:04:32 GMT-03:00 2020","Estudo","","Espantalho","False"
"Fri May 08 17:21:47 GMT-03:00 2020","Fri May 08 19:21:47 GMT-03:00 2020","Estudo","","Espantalho","True"
"Mon May 11 16:38:05 GMT-03:00 2020","Mon May 11 18:38:05 GMT-03:00 2020","Estudo","","Doguinho","True"
"Mon May 11 20:01:24 GMT-03:00 2020","Mon May 11 21:41:24 GMT-03:00 2020","Estudo","","Polvorosa","True"
"Mon May 11 20:07:55 GMT-03:00 2020","Mon May 11 20:22:55 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Mon May 11 21:07:13 GMT-03:00 2020","Mon May 11 21:17:13 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Tue May 12 18:44:48 GMT-03:00 2020","Tue May 12 18:45:09 GMT-03:00 2020","Estudo","","Doguinho","False"
"Tue May 12 18:47:29 GMT-03:00 2020","Tue May 12 19:42:18 GMT-03:00 2020","Programing","","Doguinho","False"
"Thu May 14 16:28:23 GMT-03:00 2020","Thu May 14 18:28:23 GMT-03:00 2020","Programing","","Bichano","True"
"Thu May 14 18:31:54 GMT-03:00 2020","Thu May 14 20:31:54 GMT-03:00 2020","Programing","","Polvorosa","True"
"Fri May 15 18:48:04 GMT-03:00 2020","Fri May 15 20:37:48 GMT-03:00 2020","Indefinido","","Doguinho","False"
"Sat May 16 00:07:57 GMT-03:00 2020","Sat May 16 00:33:13 GMT-03:00 2020","Reading","","Doguinho","True"
"Sat May 16 00:40:07 GMT-03:00 2020","Sat May 16 01:05:19 GMT-03:00 2020","Reading","","Espantalho","True"
"Mon May 18 16:53:55 GMT-03:00 2020","Mon May 18 16:54:09 GMT-03:00 2020","Reading","","Espantalho","False"
"Mon May 18 16:54:18 GMT-03:00 2020","Mon May 18 18:00:22 GMT-03:00 2020","Reading","","Espantalho","True"
"Mon May 18 18:02:03 GMT-03:00 2020","Mon May 18 18:40:04 GMT-03:00 2020","Reading","","Espantalho","True"
"Mon May 18 20:19:35 GMT-03:00 2020","Mon May 18 20:53:23 GMT-03:00 2020","Programing","","Bambu","False"
"Mon May 18 23:24:39 GMT-03:00 2020","Tue May 19 01:14:09 GMT-03:00 2020","Programing","","Cacto","False"
"Wed May 20 17:29:33 GMT-03:00 2020","Wed May 20 17:54:33 GMT-03:00 2020","Reading","Planted in my firefox","Cedro","True"
"Wed May 20 17:40:13 GMT-03:00 2020","Wed May 20 18:45:24 GMT-03:00 2020","Programing","","Cacto","True"
"Wed May 20 20:27:41 GMT-03:00 2020","Wed May 20 21:27:46 GMT-03:00 2020","Programing","","Cacto","True"
"Thu May 21 20:56:21 GMT-03:00 2020","Thu May 21 21:45:30 GMT-03:00 2020","Programing","","Cacto","True"
"Fri May 22 19:18:33 GMT-03:00 2020","Fri May 22 21:18:33 GMT-03:00 2020","Programing","","Árvore Lunar","True"
"Mon May 25 17:48:48 GMT-03:00 2020","Mon May 25 19:41:19 GMT-03:00 2020","Programing","","Ninho de passarinho","False"
"Mon May 25 20:35:18 GMT-03:00 2020","Mon May 25 21:30:53 GMT-03:00 2020","Programing","","Ginkgo","False"
"Tue May 26 17:02:07 GMT-03:00 2020","Tue May 26 17:32:15 GMT-03:00 2020","Reading","","Ginkgo","True"
"Tue May 26 19:49:20 GMT-03:00 2020","Tue May 26 20:21:32 GMT-03:00 2020","Reading","","Ginkgo","False"
"Wed May 27 20:00:48 GMT-03:00 2020","Wed May 27 22:00:48 GMT-03:00 2020","Reading","","Árvore Estrelada","True"
